name,api_url,pkdx_id,weight,height,exp,ntypes,egg_group_1,egg_group_2,type_1,type_2,url_image_api,id,pokemon,hp,attack,defense,special_attack,special_defense,speed,total,average,url_icon_bp,url_detail_bp,url_image_bp,color_t1,color_t2,color_tp
arceus,api/v1/pokemon/493/,493,3200,32,324,1,Undiscovered,NA,normal,NA,http://pokeapi.co/media/img/493.png,493,Arceus,120,120,120,120,120,120,720,120,http://cdn.bulbagarden.net/upload/9/94/493MS.png,http://bulbapedia.bulbagarden.net/wiki/Arceus_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/f/fc/493Arceus.png/250px-493Arceus.png,#A8A878,#A8A878,#BBBB96
victini,api/v1/pokemon/494/,494,40,4,270,2,Undiscovered,NA,fire,psychic,http://pokeapi.co/media/img/494.png,494,Victini,100,100,100,100,100,100,600,100,http://cdn.bulbagarden.net/upload/0/0c/494MS.png,http://bulbapedia.bulbagarden.net/wiki/Victini_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/6/60/494Victini.png/250px-494Victini.png,#F08030,#F85888,#F17743
snivy,api/v1/pokemon/495/,495,81,6,62,1,Ground,Plant,grass,NA,http://pokeapi.co/media/img/495.png,495,Snivy,45,45,55,45,55,63,308,51.33,http://cdn.bulbagarden.net/upload/2/23/495MS.png,http://bulbapedia.bulbagarden.net/wiki/Snivy_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/7/75/495Snivy.png/250px-495Snivy.png,#78C850,#78C850,#96D476
servine,api/v1/pokemon/496/,496,160,8,145,1,Ground,Plant,grass,NA,http://pokeapi.co/media/img/496.png,496,Servine,60,60,75,60,75,83,413,68.83,http://cdn.bulbagarden.net/upload/8/8f/496MS.png,http://bulbapedia.bulbagarden.net/wiki/Servine_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/7/73/496Servine.png/250px-496Servine.png,#78C850,#78C850,#96D476
serperior,api/v1/pokemon/497/,497,630,33,238,1,Ground,Plant,grass,NA,http://pokeapi.co/media/img/497.png,497,Serperior,75,75,95,75,95,113,528,88,http://cdn.bulbagarden.net/upload/2/2e/497MS.png,http://bulbapedia.bulbagarden.net/wiki/Serperior_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/b/b7/497Serperior.png/250px-497Serperior.png,#78C850,#78C850,#96D476
tepig,api/v1/pokemon/498/,498,99,5,62,1,Ground,NA,fire,NA,http://pokeapi.co/media/img/498.png,498,Tepig,65,63,45,45,45,45,308,51.33,http://cdn.bulbagarden.net/upload/6/6f/498MS.png,http://bulbapedia.bulbagarden.net/wiki/Tepig_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/5/5b/498Tepig.png/250px-498Tepig.png,#F08030,#F08030,#F39C5E
pignite,api/v1/pokemon/499/,499,555,10,146,2,Ground,NA,fighting,fire,http://pokeapi.co/media/img/499.png,499,Pignite,90,93,55,70,55,55,418,69.67,http://cdn.bulbagarden.net/upload/2/29/499MS.png,http://bulbapedia.bulbagarden.net/wiki/Pignite_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/e/e8/499Pignite.png/250px-499Pignite.png,#C03028,#F08030,#CA4129
emboar,api/v1/pokemon/500/,500,1500,16,238,2,Ground,NA,fighting,fire,http://pokeapi.co/media/img/500.png,500,Emboar,110,123,65,100,65,65,528,88,http://cdn.bulbagarden.net/upload/b/be/500MS.png,http://bulbapedia.bulbagarden.net/wiki/Emboar_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/1/18/500Emboar.png/250px-500Emboar.png,#C03028,#F08030,#CA4129
oshawott,api/v1/pokemon/501/,501,59,5,62,1,Ground,NA,water,NA,http://pokeapi.co/media/img/501.png,501,Oshawott,55,55,45,63,45,45,308,51.33,http://cdn.bulbagarden.net/upload/c/cb/501MS.png,http://bulbapedia.bulbagarden.net/wiki/Oshawott_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/3/3b/501Oshawott.png/250px-501Oshawott.png,#6890F0,#6890F0,#89A8F3
dewott,api/v1/pokemon/502/,502,245,8,145,1,Ground,NA,water,NA,http://pokeapi.co/media/img/502.png,502,Dewott,75,75,60,83,60,60,413,68.83,http://cdn.bulbagarden.net/upload/e/ed/502MS.png,http://bulbapedia.bulbagarden.net/wiki/Dewott_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/e/e4/502Dewott.png/250px-502Dewott.png,#6890F0,#6890F0,#89A8F3
samurott,api/v1/pokemon/503/,503,946,15,238,1,Ground,NA,water,NA,http://pokeapi.co/media/img/503.png,503,Samurott,95,100,85,108,70,70,528,88,http://cdn.bulbagarden.net/upload/9/99/503MS.png,http://bulbapedia.bulbagarden.net/wiki/Samurott_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/b/b5/503Samurott.png/250px-503Samurott.png,#6890F0,#6890F0,#89A8F3
patrat,api/v1/pokemon/504/,504,116,5,51,1,Ground,NA,normal,NA,http://pokeapi.co/media/img/504.png,504,Patrat,45,55,39,35,39,42,255,42.5,http://cdn.bulbagarden.net/upload/7/73/504MS.png,http://bulbapedia.bulbagarden.net/wiki/Patrat_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/c/cb/504Patrat.png/250px-504Patrat.png,#A8A878,#A8A878,#BBBB96
watchog,api/v1/pokemon/505/,505,270,11,147,1,Ground,NA,normal,NA,http://pokeapi.co/media/img/505.png,505,Watchog,60,85,69,60,69,77,420,70,http://cdn.bulbagarden.net/upload/9/9b/505MS.png,http://bulbapedia.bulbagarden.net/wiki/Watchog_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/3/3e/505Watchog.png/250px-505Watchog.png,#A8A878,#A8A878,#BBBB96
lillipup,api/v1/pokemon/506/,506,41,4,55,1,Ground,NA,normal,NA,http://pokeapi.co/media/img/506.png,506,Lillipup,45,60,45,25,45,55,275,45.83,http://cdn.bulbagarden.net/upload/c/cc/506MS.png,http://bulbapedia.bulbagarden.net/wiki/Lillipup_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/7/7e/506Lillipup.png/250px-506Lillipup.png,#A8A878,#A8A878,#BBBB96
herdier,api/v1/pokemon/507/,507,147,9,130,1,Ground,NA,normal,NA,http://pokeapi.co/media/img/507.png,507,Herdier,65,80,65,35,65,60,370,61.67,http://cdn.bulbagarden.net/upload/f/f2/507MS.png,http://bulbapedia.bulbagarden.net/wiki/Herdier_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/9/96/507Herdier.png/250px-507Herdier.png,#A8A878,#A8A878,#BBBB96
stoutland,api/v1/pokemon/508/,508,610,12,221,1,Ground,NA,normal,NA,http://pokeapi.co/media/img/508.png,508,Stoutland,85,110,90,45,90,80,500,83.33,http://cdn.bulbagarden.net/upload/0/0f/508MS.png,http://bulbapedia.bulbagarden.net/wiki/Stoutland_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/3/3e/508Stoutland.png/250px-508Stoutland.png,#A8A878,#A8A878,#BBBB96
purrloin,api/v1/pokemon/509/,509,101,4,56,1,Ground,NA,dark,NA,http://pokeapi.co/media/img/509.png,509,Purrloin,41,50,37,50,37,66,281,46.83,http://cdn.bulbagarden.net/upload/b/b5/509MS.png,http://bulbapedia.bulbagarden.net/wiki/Purrloin_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/4/46/509Purrloin.png/250px-509Purrloin.png,#705848,#705848,#8F7D70
liepard,api/v1/pokemon/510/,510,375,11,156,1,Ground,NA,dark,NA,http://pokeapi.co/media/img/510.png,510,Liepard,64,88,50,88,50,106,446,74.33,http://cdn.bulbagarden.net/upload/4/4e/510MS.png,http://bulbapedia.bulbagarden.net/wiki/Liepard_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/0/09/510Liepard.png/250px-510Liepard.png,#705848,#705848,#8F7D70
pansage,api/v1/pokemon/511/,511,105,6,63,1,Ground,NA,grass,NA,http://pokeapi.co/media/img/511.png,511,Pansage,50,53,48,53,48,64,316,52.67,http://cdn.bulbagarden.net/upload/9/99/511MS.png,http://bulbapedia.bulbagarden.net/wiki/Pansage_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/6/6b/511Pansage.png/250px-511Pansage.png,#78C850,#78C850,#96D476
simisage,api/v1/pokemon/512/,512,305,11,174,1,Ground,NA,grass,NA,http://pokeapi.co/media/img/512.png,512,Simisage,75,98,63,98,63,101,498,83,http://cdn.bulbagarden.net/upload/6/6a/512MS.png,http://bulbapedia.bulbagarden.net/wiki/Simisage_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/2/24/512Simisage.png/250px-512Simisage.png,#78C850,#78C850,#96D476
pansear,api/v1/pokemon/513/,513,110,6,63,1,Ground,NA,fire,NA,http://pokeapi.co/media/img/513.png,513,Pansear,50,53,48,53,48,64,316,52.67,http://cdn.bulbagarden.net/upload/c/cb/513MS.png,http://bulbapedia.bulbagarden.net/wiki/Pansear_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/e/e1/513Pansear.png/250px-513Pansear.png,#F08030,#F08030,#F39C5E
simisear,api/v1/pokemon/514/,514,280,10,174,1,Ground,NA,fire,NA,http://pokeapi.co/media/img/514.png,514,Simisear,75,98,63,98,63,101,498,83,http://cdn.bulbagarden.net/upload/0/00/514MS.png,http://bulbapedia.bulbagarden.net/wiki/Simisear_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/7/7c/514Simisear.png/250px-514Simisear.png,#F08030,#F08030,#F39C5E
panpour,api/v1/pokemon/515/,515,135,6,63,1,Ground,NA,water,NA,http://pokeapi.co/media/img/515.png,515,Panpour,50,53,48,53,48,64,316,52.67,http://cdn.bulbagarden.net/upload/9/91/515MS.png,http://bulbapedia.bulbagarden.net/wiki/Panpour_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/2/2f/515Panpour.png/250px-515Panpour.png,#6890F0,#6890F0,#89A8F3
simipour,api/v1/pokemon/516/,516,290,10,174,1,Ground,NA,water,NA,http://pokeapi.co/media/img/516.png,516,Simipour,75,98,63,98,63,101,498,83,http://cdn.bulbagarden.net/upload/1/19/516MS.png,http://bulbapedia.bulbagarden.net/wiki/Simipour_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/8/83/516Simipour.png/250px-516Simipour.png,#6890F0,#6890F0,#89A8F3
munna,api/v1/pokemon/517/,517,233,6,58,1,Ground,NA,psychic,NA,http://pokeapi.co/media/img/517.png,517,Munna,76,25,45,67,55,24,292,48.67,http://cdn.bulbagarden.net/upload/f/f2/517MS.png,http://bulbapedia.bulbagarden.net/wiki/Munna_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/6/61/517Munna.png/250px-517Munna.png,#F85888,#F85888,#F97DA2
musharna,api/v1/pokemon/518/,518,605,11,170,1,Ground,NA,psychic,NA,http://pokeapi.co/media/img/518.png,518,Musharna,116,55,85,107,95,29,487,81.17,http://cdn.bulbagarden.net/upload/3/3e/518MS.png,http://bulbapedia.bulbagarden.net/wiki/Musharna_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/2/2d/518Musharna.png/250px-518Musharna.png,#F85888,#F85888,#F97DA2
pidove,api/v1/pokemon/519/,519,21,3,53,2,Flying,NA,normal,flying,http://pokeapi.co/media/img/519.png,519,Pidove,50,55,50,36,30,43,264,44,http://cdn.bulbagarden.net/upload/a/a9/519MS.png,http://bulbapedia.bulbagarden.net/wiki/Pidove_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/c/c3/519Pidove.png/250px-519Pidove.png,#A8A878,#A890F0,#A8A292
tranquill,api/v1/pokemon/520/,520,150,6,125,2,Flying,NA,normal,flying,http://pokeapi.co/media/img/520.png,520,Tranquill,62,77,62,50,42,65,358,59.67,http://cdn.bulbagarden.net/upload/9/90/520MS.png,http://bulbapedia.bulbagarden.net/wiki/Tranquill_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/a/a3/520Tranquill.png/250px-520Tranquill.png,#A8A878,#A890F0,#A8A292
unfezant,api/v1/pokemon/521/,521,290,12,215,2,Flying,NA,normal,flying,http://pokeapi.co/media/img/521.png,521,Unfezant,80,115,80,65,55,93,488,81.33,http://cdn.bulbagarden.net/upload/a/a9/521MS.png,http://bulbapedia.bulbagarden.net/wiki/Unfezant_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/d/d0/521Unfezant.png/250px-521Unfezant.png,#A8A878,#A890F0,#A8A292
blitzle,api/v1/pokemon/522/,522,298,8,59,1,Ground,NA,electric,NA,http://pokeapi.co/media/img/522.png,522,Blitzle,45,60,32,50,32,76,295,49.17,http://cdn.bulbagarden.net/upload/5/58/522MS.png,http://bulbapedia.bulbagarden.net/wiki/Blitzle_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/a/af/522Blitzle.png/250px-522Blitzle.png,#F8D030,#F8D030,#F9DA5E
zebstrika,api/v1/pokemon/523/,523,795,16,174,1,Ground,NA,electric,NA,http://pokeapi.co/media/img/523.png,523,Zebstrika,75,100,63,80,63,116,497,82.83,http://cdn.bulbagarden.net/upload/d/d7/523MS.png,http://bulbapedia.bulbagarden.net/wiki/Zebstrika_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/a/a1/523Zebstrika.png/250px-523Zebstrika.png,#F8D030,#F8D030,#F9DA5E
roggenrola,api/v1/pokemon/524/,524,180,4,56,1,Mineral,NA,rock,NA,http://pokeapi.co/media/img/524.png,524,Roggenrola,55,75,85,25,25,15,280,46.67,http://cdn.bulbagarden.net/upload/6/62/524MS.png,http://bulbapedia.bulbagarden.net/wiki/Roggenrola_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/6/69/524Roggenrola.png/250px-524Roggenrola.png,#B8A038,#B8A038,#C7B564
boldore,api/v1/pokemon/525/,525,1020,9,137,1,Mineral,NA,rock,NA,http://pokeapi.co/media/img/525.png,525,Boldore,70,105,105,50,40,20,390,65,http://cdn.bulbagarden.net/upload/2/25/525MS.png,http://bulbapedia.bulbagarden.net/wiki/Boldore_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/c/ce/525Boldore.png/250px-525Boldore.png,#B8A038,#B8A038,#C7B564
gigalith,api/v1/pokemon/526/,526,2600,17,227,1,Mineral,NA,rock,NA,http://pokeapi.co/media/img/526.png,526,Gigalith,85,135,130,60,80,25,515,85.83,http://cdn.bulbagarden.net/upload/5/53/526MS.png,http://bulbapedia.bulbagarden.net/wiki/Gigalith_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/5/59/526Gigalith.png/250px-526Gigalith.png,#B8A038,#B8A038,#C7B564
woobat,api/v1/pokemon/527/,527,21,4,63,2,Flying,Ground,flying,psychic,http://pokeapi.co/media/img/527.png,527,Woobat,55,45,43,55,43,72,313,52.17,http://cdn.bulbagarden.net/upload/8/8d/527MS.png,http://bulbapedia.bulbagarden.net/wiki/Woobat_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/3/36/527Woobat.png/250px-527Woobat.png,#A890F0,#F85888,#B983D8
swoobat,api/v1/pokemon/528/,528,105,9,149,2,Flying,Ground,flying,psychic,http://pokeapi.co/media/img/528.png,528,Swoobat,67,57,55,77,55,114,425,70.83,http://cdn.bulbagarden.net/upload/d/de/528MS.png,http://bulbapedia.bulbagarden.net/wiki/Swoobat_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/9/9d/528Swoobat.png/250px-528Swoobat.png,#A890F0,#F85888,#B983D8
drilbur,api/v1/pokemon/529/,529,85,3,66,1,Ground,NA,ground,NA,http://pokeapi.co/media/img/529.png,529,Drilbur,60,85,40,30,45,68,328,54.67,http://cdn.bulbagarden.net/upload/0/0a/529MS.png,http://bulbapedia.bulbagarden.net/wiki/Drilbur_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/c/cf/529Drilbur.png/250px-529Drilbur.png,#E0C068,#E0C068,#E6CE89
excadrill,api/v1/pokemon/530/,530,404,7,178,2,Ground,NA,ground,steel,http://pokeapi.co/media/img/530.png,530,Excadrill,110,135,60,50,65,88,508,84.67,http://cdn.bulbagarden.net/upload/7/71/530MS.png,http://bulbapedia.bulbagarden.net/wiki/Excadrill_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/6/63/530Excadrill.png/250px-530Excadrill.png,#E0C068,#B8B8D0,#D7BE7F
audino,api/v1/pokemon/531/,531,310,11,390,1,Fairy,NA,normal,NA,http://pokeapi.co/media/img/531.png,531,Audino,103,60,86,60,86,50,445,74.17,http://cdn.bulbagarden.net/upload/a/a5/531MS.png,http://bulbapedia.bulbagarden.net/wiki/Audino_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/f/f5/531Audino.png/250px-531Audino.png,#A8A878,#A8A878,#BBBB96
timburr,api/v1/pokemon/532/,532,125,6,61,1,Human-like,NA,fighting,NA,http://pokeapi.co/media/img/532.png,532,Timburr,75,80,55,25,35,35,305,50.83,http://cdn.bulbagarden.net/upload/8/80/532MS.png,http://bulbapedia.bulbagarden.net/wiki/Timburr_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/6/69/532Timburr.png/250px-532Timburr.png,#C03028,#C03028,#CE5E57
gurdurr,api/v1/pokemon/533/,533,400,12,142,1,Human-like,NA,fighting,NA,http://pokeapi.co/media/img/533.png,533,Gurdurr,85,105,85,40,50,40,405,67.5,http://cdn.bulbagarden.net/upload/2/2d/533MS.png,http://bulbapedia.bulbagarden.net/wiki/Gurdurr_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/a/ad/533Gurdurr.png/250px-533Gurdurr.png,#C03028,#C03028,#CE5E57
conkeldurr,api/v1/pokemon/534/,534,870,14,227,1,Human-like,NA,fighting,NA,http://pokeapi.co/media/img/534.png,534,Conkeldurr,105,140,95,55,65,45,505,84.17,http://cdn.bulbagarden.net/upload/8/8b/534MS.png,http://bulbapedia.bulbagarden.net/wiki/Conkeldurr_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/1/11/534Conkeldurr.png/250px-534Conkeldurr.png,#C03028,#C03028,#CE5E57
tympole,api/v1/pokemon/535/,535,45,5,59,1,Water1,NA,water,NA,http://pokeapi.co/media/img/535.png,535,Tympole,50,50,40,50,40,64,294,49,http://cdn.bulbagarden.net/upload/0/0e/535MS.png,http://bulbapedia.bulbagarden.net/wiki/Tympole_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/c/c9/535Tympole.png/250px-535Tympole.png,#6890F0,#6890F0,#89A8F3
palpitoad,api/v1/pokemon/536/,536,170,8,134,2,Water1,NA,ground,water,http://pokeapi.co/media/img/536.png,536,Palpitoad,75,65,55,65,55,69,384,64,http://cdn.bulbagarden.net/upload/2/2a/536MS.png,http://bulbapedia.bulbagarden.net/wiki/Palpitoad_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/c/c9/536Palpitoad.png/250px-536Palpitoad.png,#E0C068,#6890F0,#C5B586
seismitoad,api/v1/pokemon/537/,537,620,15,225,2,Water1,NA,ground,water,http://pokeapi.co/media/img/537.png,537,Seismitoad,105,95,75,85,75,74,509,84.83,http://cdn.bulbagarden.net/upload/9/95/537MS.png,http://bulbapedia.bulbagarden.net/wiki/Seismitoad_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/3/35/537Seismitoad.png/250px-537Seismitoad.png,#E0C068,#6890F0,#C5B586
throh,api/v1/pokemon/538/,538,555,13,163,1,Human-like,NA,fighting,NA,http://pokeapi.co/media/img/538.png,538,Throh,120,100,85,30,85,45,465,77.5,http://cdn.bulbagarden.net/upload/7/73/538MS.png,http://bulbapedia.bulbagarden.net/wiki/Throh_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/7/74/538Throh.png/250px-538Throh.png,#C03028,#C03028,#CE5E57
sawk,api/v1/pokemon/539/,539,510,14,163,1,Human-like,NA,fighting,NA,http://pokeapi.co/media/img/539.png,539,Sawk,75,125,75,30,75,85,465,77.5,http://cdn.bulbagarden.net/upload/8/82/539MS.png,http://bulbapedia.bulbagarden.net/wiki/Sawk_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/a/a8/539Sawk.png/250px-539Sawk.png,#C03028,#C03028,#CE5E57
sewaddle,api/v1/pokemon/540/,540,25,3,62,2,Bug,NA,bug,grass,http://pokeapi.co/media/img/540.png,540,Sewaddle,45,53,70,40,60,42,310,51.67,http://cdn.bulbagarden.net/upload/9/97/540MS.png,http://bulbapedia.bulbagarden.net/wiki/Sewaddle_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/4/4a/540Sewaddle.png/250px-540Sewaddle.png,#A8B820,#78C850,#9DBB2A
swadloon,api/v1/pokemon/541/,541,73,5,133,2,Bug,NA,bug,grass,http://pokeapi.co/media/img/541.png,541,Swadloon,55,63,90,50,80,42,380,63.33,http://cdn.bulbagarden.net/upload/a/ab/541MS.png,http://bulbapedia.bulbagarden.net/wiki/Swadloon_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/2/2b/541Swadloon.png/250px-541Swadloon.png,#A8B820,#78C850,#9DBB2A
leavanny,api/v1/pokemon/542/,542,205,12,221,2,Bug,NA,bug,grass,http://pokeapi.co/media/img/542.png,542,Leavanny,75,103,80,70,80,92,500,83.33,http://cdn.bulbagarden.net/upload/2/2d/542MS.png,http://bulbapedia.bulbagarden.net/wiki/Leavanny_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/8/8e/542Leavanny.png/250px-542Leavanny.png,#A8B820,#78C850,#9DBB2A
venipede,api/v1/pokemon/543/,543,53,4,52,2,Bug,NA,poison,bug,http://pokeapi.co/media/img/543.png,543,Venipede,30,45,59,30,39,57,260,43.33,http://cdn.bulbagarden.net/upload/2/2c/543MS.png,http://bulbapedia.bulbagarden.net/wiki/Venipede_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/0/0e/543Venipede.png/250px-543Venipede.png,#A040A0,#A8B820,#A15A83
whirlipede,api/v1/pokemon/544/,544,585,12,126,2,Bug,NA,poison,bug,http://pokeapi.co/media/img/544.png,544,Whirlipede,40,55,99,40,79,47,360,60,http://cdn.bulbagarden.net/upload/b/ba/544MS.png,http://bulbapedia.bulbagarden.net/wiki/Whirlipede_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/b/bc/544Whirlipede.png/250px-544Whirlipede.png,#A040A0,#A8B820,#A15A83
scolipede,api/v1/pokemon/545/,545,2005,25,214,2,Bug,NA,poison,bug,http://pokeapi.co/media/img/545.png,545,Scolipede,60,100,89,55,69,112,485,80.83,http://cdn.bulbagarden.net/upload/d/d3/545MS.png,http://bulbapedia.bulbagarden.net/wiki/Scolipede_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/c/cb/545Scolipede.png/250px-545Scolipede.png,#A040A0,#A8B820,#A15A83
cottonee,api/v1/pokemon/546/,546,6,3,56,2,Fairy,Plant,grass,fairy,http://pokeapi.co/media/img/546.png,546,Cottonee,40,27,60,37,50,66,280,46.67,http://cdn.bulbagarden.net/upload/a/ac/546MS.png,http://bulbapedia.bulbagarden.net/wiki/Cottonee_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/4/44/546Cottonee.png/250px-546Cottonee.png,#78C850,#EE99AC,#92BD64
whimsicott,api/v1/pokemon/547/,547,66,7,168,2,Fairy,Plant,grass,fairy,http://pokeapi.co/media/img/547.png,547,Whimsicott,60,67,85,77,75,116,480,80,http://cdn.bulbagarden.net/upload/1/1c/547MS.png,http://bulbapedia.bulbagarden.net/wiki/Whimsicott_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/a/a2/547Whimsicott.png/250px-547Whimsicott.png,#78C850,#EE99AC,#92BD64
petilil,api/v1/pokemon/548/,548,66,5,56,1,Plant,NA,grass,NA,http://pokeapi.co/media/img/548.png,548,Petilil,45,35,50,70,50,30,280,46.67,http://cdn.bulbagarden.net/upload/d/d4/548MS.png,http://bulbapedia.bulbagarden.net/wiki/Petilil_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/0/0b/548Petilil.png/250px-548Petilil.png,#78C850,#78C850,#96D476
lilligant,api/v1/pokemon/549/,549,163,11,168,1,Plant,NA,grass,NA,http://pokeapi.co/media/img/549.png,549,Lilligant,70,60,75,110,75,90,480,80,http://cdn.bulbagarden.net/upload/d/d1/549MS.png,http://bulbapedia.bulbagarden.net/wiki/Lilligant_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/2/21/549Lilligant.png/250px-549Lilligant.png,#78C850,#78C850,#96D476
basculin-red-striped,api/v1/pokemon/550/,550,180,10,161,1,Water2,NA,water,NA,http://pokeapi.co/media/img/550.png,550,Basculin,70,92,65,80,55,98,460,76.67,http://cdn.bulbagarden.net/upload/a/a7/550MS.png,http://bulbapedia.bulbagarden.net/wiki/Basculin_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/2/2f/550Basculin.png/250px-550Basculin.png,#6890F0,#6890F0,#89A8F3
sandile,api/v1/pokemon/551/,551,152,7,58,2,Ground,NA,ground,dark,http://pokeapi.co/media/img/551.png,551,Sandile,50,72,35,35,35,65,292,48.67,http://cdn.bulbagarden.net/upload/1/1a/551MS.png,http://bulbapedia.bulbagarden.net/wiki/Sandile_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/2/26/551Sandile.png/250px-551Sandile.png,#E0C068,#705848,#C7A860
krokorok,api/v1/pokemon/552/,552,334,10,123,2,Ground,NA,ground,dark,http://pokeapi.co/media/img/552.png,552,Krokorok,60,82,45,45,45,74,351,58.5,http://cdn.bulbagarden.net/upload/c/cd/552MS.png,http://bulbapedia.bulbagarden.net/wiki/Krokorok_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/d/d4/552Krokorok.png/250px-552Krokorok.png,#E0C068,#705848,#C7A860
krookodile,api/v1/pokemon/553/,553,963,15,229,2,Ground,NA,ground,dark,http://pokeapi.co/media/img/553.png,553,Krookodile,95,117,80,65,70,92,519,86.5,http://cdn.bulbagarden.net/upload/f/fe/553MS.png,http://bulbapedia.bulbagarden.net/wiki/Krookodile_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/e/e5/553Krookodile.png/250px-553Krookodile.png,#E0C068,#705848,#C7A860
darumaka,api/v1/pokemon/554/,554,375,6,63,1,Ground,NA,fire,NA,http://pokeapi.co/media/img/554.png,554,Darumaka,70,90,45,15,45,50,315,52.5,http://cdn.bulbagarden.net/upload/8/8f/554MS.png,http://bulbapedia.bulbagarden.net/wiki/Darumaka_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/4/4c/554Darumaka.png/250px-554Darumaka.png,#F08030,#F08030,#F39C5E
